,address,category,id,lat,lng,location,name,originalId,subCategory,details,reviews,checkinsCount,usersCount,likes,checkins,talking_about_count,fan_count,Solo,Famille,Couple,Entre amis,Entre collègues
217,24 Rue Dumeril,attraction,90118,48.836317448056,2.3583235776927003,Paris,La Fà»t Gueuze,50141bfbe4b0e259d321d731,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90118,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90118,1084,423,12,,,,4.0,1.0,3.0,5.0,5.0
218,7 rue Frochot,attraction,90192,48.881549240386,2.3374094560306,Paris,Glass,503c84a4e4b01d1549ca1b87,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90192,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90192,681,300,5,,,,4.0,1.0,3.0,5.0,5.0
219,13 Bd Ménilmontant,attraction,90231,48.859340156209996,2.3891361008655,Paris,le Purgatoire,504b7921e4b0c450c2619167,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90231,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90231,387,225,3,,,,4.0,1.0,3.0,5.0,5.0
220,20 rue Beautreillis,attraction,90304,48.853318945721,2.3640343859675,Paris,Sherry Butt,505a06b7e4b0f81baba6bce6,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90304,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90304,322,96,2,,,,4.0,1.0,3.0,5.0,5.0
221,64 Rue Alexandre Dumas,attraction,90342,48.854232788086,2.3950209617615,Paris,Au Bon Accueil,5065f4a7e4b0c68e4c85ac7c,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90342,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90342,58,49,0,,,,4.0,1.0,3.0,5.0,5.0
222,60 rue Charlot,attraction,90453,48.863675371867,2.3635738841906004,Paris,Little Red Door,5079f1e0e4b0eb8b83f90b0d,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90453,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90453,171,71,1,,,,4.0,1.0,3.0,5.0,5.0
223,32 Rue Cler,attraction,90471,48.857035146019,2.3063305654391,Paris,L'Éclair,50810ddde4b0fedebcd47049,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90471,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90471,1371,579,15,,,,4.0,1.0,3.0,5.0,5.0
224,62 Avenue Des Gobelins,attraction,90498,48.833244531191994,2.3540812580527,Paris,La Manufacture,508d54a6e4b05f3f844df8fa,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90498,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90498,900,331,7,,,,4.0,1.0,3.0,5.0,5.0
225,96 Rue De Ménilmontant,attraction,90523,48.869309,2.392211,Paris,Le Bouillon St Stefanus,509aadc9498ebbcaf475ff6f,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90523,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90523,765,250,7,,,,4.0,1.0,3.0,5.0,5.0
226,50 rue Descartes,attraction,90534,48.84505,2.349091,Paris,Chapi Chapo,509d593ce4b07eb4d84a9f78,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90534,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90534,643,289,13,,,,4.0,1.0,3.0,5.0,5.0
227,17 Bd Arago,attraction,90698,48.835965384756,2.3497142103314,Paris,La Belette Qui Tète,50e87be7e4b0ae33c541697a,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90698,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90698,458,329,4,,,,4.0,1.0,3.0,5.0,5.0
228,8 Rue Frochot,attraction,90737,48.881528125147,2.337308329879,Paris,Dirty Dick,50f98ef5e4b0f610ba0faa99,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90737,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90737,1253,407,6,,,,4.0,1.0,3.0,5.0,5.0
229,149 rue Montmartre,attraction,90855,48.8702531,2.342653,Paris,La Java,512d1159e4b038890e520faa,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90855,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90855,568,369,7,,,,4.0,1.0,3.0,5.0,5.0
230,98 Rue De Tolbiac,attraction,90950,48.826504858191996,2.3637678459612004,Paris,O Soleil,514de425e4b0fb27135227df,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90950,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90950,1526,725,33,,,,4.0,1.0,3.0,5.0,5.0
231,53 bis Avenue de la Motte-Picquet,attraction,90990,48.850123514335,2.2996290175783,Paris,Le Pavillon,5159f643e4b07ee87b9154c6,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90990,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90990,841,327,8,,,,4.0,1.0,3.0,5.0,5.0
232,3 rue Joseph Dijon,attraction,91074,48.893787767279996,2.34738049526,Paris,Le Petit Joseph Dijon,51718019e4b0d5bc92a73b93,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91074,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91074,789,695,20,,,,4.0,1.0,3.0,5.0,5.0
233,14 Rue Crespin du Gast,attraction,91121,48.865381748157,2.3817672477881002,Paris,Le Perchoir,5183f149498eff6233941d44,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91121,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91121,3216,896,6,,,,4.0,1.0,3.0,5.0,5.0
234,94 rue du Mont Cenis,attraction,91280,48.894802,2.345581,Paris,Le petit Mont-Cenis,51b20489498e1f05217283ad,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91280,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91280,13417,4837,193,,,,4.0,1.0,3.0,5.0,5.0
235,75 place du docteur Félix Lobligeois,attraction,91322,48.886754242742995,2.31728724849,Paris,Felixio,51bcbf80498ecc5705b4bbf5,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91322,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91322,5242,2296,20,,,,4.0,1.0,3.0,5.0,5.0
236,Port des Invalides,attraction,91341,48.863142236497005,2.3154413250427,Paris,En Attendant Rosa,51c1eaf5498e33adc109c41a,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91341,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91341,3635,2277,36,,,,4.0,1.0,3.0,5.0,5.0
237,Quai d'Orsay,attraction,91385,48.86304873741901,2.3128695207011,Paris,Faust,51cdcd3d498e603a905fb78d,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91385,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91385,672,185,2,,,,4.0,1.0,3.0,5.0,5.0
238,36 Rue de Paradis,attraction,91412,48.875293198209,2.3509612045140997,Paris,Le Fantôme,51d5b55d498eece3eed8f599,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91412,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91412,498,106,3,,,,4.0,1.0,3.0,5.0,5.0
239,8 passage Thiéré,attraction,91564,48.853558,2.374557,Paris,La Mécanique Ondulatoire,521e2e7011d2336371eb2bc7,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91564,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91564,2164,554,1,,,,4.0,1.0,3.0,5.0,5.0
240,14 rue Bochart de Saron,attraction,91648,48.880973175233,2.3425811336994,Paris,Artisan,523221a311d27660ba7fb36e,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91648,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91648,3644,1769,19,,,,4.0,1.0,3.0,5.0,5.0
241,181 Avenue Jean Jaurès,attraction,91843,48.887702000000004,2.388843,Paris,Café Jean,5258349e11d27692860d7673,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91843,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91843,304,149,2,,,,4.0,1.0,3.0,5.0,5.0
242,59-63 rue du Département,attraction,91888,48.886811325543,2.359601836208,Paris,Les 3 Fauves,526c238d498eb8f777fe6fd6,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91888,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91888,17,13,0,,,,4.0,1.0,3.0,5.0,5.0
243,15 Rue des Archives,attraction,84004,48.858155839295996,2.3549157218692995,Paris,Le Cox,4b23dd27f964a5207c5b24e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84004,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84004,498,90,2,,,,4.0,1.0,3.0,5.0,5.0
244,23 rue du Temple,attraction,84063,48.858771700171005,2.3535418510437003,Paris,Raidd Bar,4b2d105cf964a5206ecd24e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84063,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84063,848,303,15,,,,4.0,1.0,3.0,5.0,5.0
245,18 rue du Temple,attraction,85488,48.858529016855,2.3534346294132997,Paris,Voulez-Vous,4bb5dd68941ad13a6c941ee3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85488,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85488,1290,709,28,,,,4.0,1.0,3.0,5.0,5.0
246,89 avenue du général de gaule,attraction,87448,48.836857054422,2.4194769483074,Paris,Chez les petites filles du coin,4cfaad3ddccef04d48cdb69c,Bar,http://tour-pedia.org/api/getPlaceDetails?id=87448,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87448,1552,678,27,,,,4.0,1.0,3.0,5.0,5.0
247,8 rue de Navarin,attraction,83256,48.87961034033,2.3393825451216,Paris,Hôtel Amour,4ac79395f964a52021b820e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83256,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83256,618,327,10,,,,4.0,1.0,3.0,5.0,5.0
248,43 Avenue Bugeaud,attraction,84766,48.870321459552,2.2799030474997997,Paris,St James Club,4b77f147f964a52097af2ee3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84766,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84766,1139,554,4,,,,4.0,1.0,3.0,5.0,5.0
249,45 boulevard Raspail,attraction,84949,48.851190096202004,2.327127456665,Paris,Bar du Lutetia,4b86a7bff964a520889431e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84949,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84949,10292,4521,42,,,,4.0,1.0,3.0,5.0,5.0
250,81 Blvd. Gouvion Saint-Cyr,attraction,85275,48.879479827648,2.2855858886626,Paris,Jazz Club Etoile,4ba29f3ff964a520170a38e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85275,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85275,493,323,8,,,,4.0,1.0,3.0,5.0,5.0
251,Hyatt Regency Paris Etoile (33e étage),attraction,85349,48.880013839047,2.2843837738037003,Paris,Bar La Vue,4ba90942f964a5209a053ae3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85349,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85349,136,44,2,,,,4.0,1.0,3.0,5.0,5.0
252,5 Avenue Silvestre de Sacy,attraction,87427,48.858672878455,2.2967863082886,Paris,EIFFEL ParK,4cf0ff0c12e78eec47615447,Bar,http://tour-pedia.org/api/getPlaceDetails?id=87427,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87427,1030,496,11,,,,4.0,1.0,3.0,5.0,5.0
253,10 Avenue d'Iéna,attraction,88577,48.863627841267004,2.2927308082581,Paris,Bar du Shangri-La Hotel,4e3050621838f1c552ce829f,Bar,http://tour-pedia.org/api/getPlaceDetails?id=88577,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88577,4422,1077,4,,,,4.0,1.0,3.0,5.0,5.0
254,239 Rue Saint-Honoré,attraction,90774,48.866697763157994,2.3278721256882005,Paris,Bar de l'Hôtel Costes,510b0485e4b0607cd9a25947,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90774,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90774,718,199,0,,,,4.0,1.0,3.0,5.0,5.0
255,92 Boulevard de Clichy,attraction,83364,48.883926392328995,2.3321795723089,Paris,O'Sullivan's by the mill : Backstage by the mill,4adcda04f964a5204a3221e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83364,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83364,473,319,0,,,,4.0,1.0,3.0,5.0,5.0
256,77 rue Saint-Dominique,attraction,83395,48.859823799534,2.3086759131341,Paris,O'Brien's Irish Pub,4adcda06f964a520b63221e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83395,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83395,494,256,5,,,,4.0,1.0,3.0,5.0,5.0
257,5 Rue de Presbourg,attraction,83396,48.872161787079,2.2952509305632995,Paris,Sir Winston,4adcda06f964a520bc3221e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83396,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83396,1120,560,11,,,,4.0,1.0,3.0,5.0,5.0
258,17 Rue de l'Ancienne Comédie,attraction,83399,48.852877154365,2.3390702392648,Paris,Pub Saint-Germain,4adcda06f964a520c13221e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83399,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83399,628,315,18,,,,4.0,1.0,3.0,5.0,5.0
259,32 Rue Muller,attraction,83422,48.886402000000004,2.3451400000000002,Paris,Le Soleil de la Butte,4adcda07f964a520163321e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83422,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83422,1136,455,2,,,,4.0,1.0,3.0,5.0,5.0
260,110 Boulevard de Clichy,attraction,83781,48.884444616735,2.3306465148926003,Paris,Corcoran's,4af1a988f964a520f3e121e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83781,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83781,5780,1843,40,,,,4.0,1.0,3.0,5.0,5.0
261,13 quai des Grands Augustins,attraction,83789,48.8540715,2.343848,Paris,Galway,4af2034af964a5201de521e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83789,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83789,895,528,9,,,,4.0,1.0,3.0,5.0,5.0
262,42 Rue du Montparnasse,attraction,83902,48.842784,2.3261279999999998,Paris,Falstaff,4b11a855f964a520908123e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83902,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83902,465,249,3,,,,4.0,1.0,3.0,5.0,5.0
263,1 Boulevard Montmartre,attraction,83966,48.871419269109,2.3428773880005,Paris,O'Sullivans café bar,4b1e960ff964a5201c1c24e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83966,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83966,1067,368,11,,,,4.0,1.0,3.0,5.0,5.0
264,72 rue Falguière,attraction,84048,48.840376138687,2.3129439353943,Paris,Le Bréguet,4b2bee8cf964a520f5bd24e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84048,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84048,467,194,4,,,,4.0,1.0,3.0,5.0,5.0
265,153 rue du Chevaleret,attraction,84173,48.832583,2.371197,Paris,Shannon River,4b466390f964a520761f26e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84173,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84173,8955,4319,136,,,,4.0,1.0,3.0,5.0,5.0
266,53 Rue du Faubourg Saint-Antoine,attraction,84184,48.852121975337,2.3726177215576003,Paris,Corcoran's,4b4882e5f964a520754e26e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84184,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84184,413,175,3,,,,4.0,1.0,3.0,5.0,5.0
267,184 rue Saint-Jacques,attraction,84393,48.846189185881,2.3429845694717,Paris,Wide Open Spaces Bar,4b5b3fd2f964a5204aee28e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84393,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84393,1347,1092,13,,,,4.0,1.0,3.0,5.0,5.0
268,23 boulevard Poissonnière,attraction,84498,48.871389028809006,2.344156996193,Paris,Corcoran's,4b63227df964a5208f652ae3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84498,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84498,981,712,19,,,,4.0,1.0,3.0,5.0,5.0
269,110 Bis Avenue Kléber,attraction,84870,48.864630067544006,2.2883319854736,Paris,Frog XVI,4b7f1482f964a520031530e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84870,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84870,950,506,9,,,,4.0,1.0,3.0,5.0,5.0
270,10 Rue de la Chaussée d'Antin,attraction,85182,48.871616862012,2.3335647583008,Paris,Murphy's House,4b9bad00f964a520201936e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85182,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85182,1890,1011,36,,,,4.0,1.0,3.0,5.0,5.0
271,88 rue de la Croix Nivert,attraction,85351,48.843711875858,2.2958978951281,Paris,Celtic corner,4ba91233f964a520d5083ae3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85351,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85351,6134,3489,34,,,,4.0,1.0,3.0,5.0,5.0
272,73 boulevard du Montparnasse,attraction,85497,48.843524,2.3245430000000002,Paris,Café La Ruche,4bb62a641344b713bb129d04,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85497,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85497,5824,2574,16,,,,4.0,1.0,3.0,5.0,5.0
273,Avenue Kléber,attraction,85551,48.865913419753,2.2892517343462004,Paris,Pub Kleber,4bbb5756cf2fc9b6d172a202,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85551,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85551,2617,1380,22,,,,4.0,1.0,3.0,5.0,5.0
274,"13, rue d'Artois",attraction,85723,48.87312305303799,2.307535987592,Paris,The Bowler,4bc8455814d7952194b768e9,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85723,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85723,4452,1637,33,,,,4.0,1.0,3.0,5.0,5.0
275,68/70 quai de Jemmapes,attraction,85730,48.871567999999996,2.36505,Paris,The Cork and Cavan,4bc8989492b376b088b9513a,Bar,http://tour-pedia.org/api/getPlaceDetails?id=85730,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85730,1872,95,3,,,,4.0,1.0,3.0,5.0,5.0
276,32 boulevard du Docteur Cunéo,attraction,86215,48.823889,2.42285,Paris,Bar a Thym,4bef1c54c80dc928958427e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86215,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86215,380,168,4,,,,4.0,1.0,3.0,5.0,5.0
277,17 boulevard Poissonnière,attraction,86365,48.871066422699,2.3450231552124,Paris,James Hetfeeld's Pub,4c011df7cf3aa5934a75ccb0,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86365,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86365,540,222,1,,,,4.0,1.0,3.0,5.0,5.0
278,Rue de Dunkerque,attraction,86530,48.879986513598006,2.3552998128552995,Paris,Au Rendez-Vous des Belges,4c1e7748eac020a1d7c249c2,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86530,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86530,1273,636,8,,,,4.0,1.0,3.0,5.0,5.0
279,9 rue Brunel,attraction,87939,48.876890909298,2.2886788693595,Paris,Saint Andrews,4d8d036afa943704366ddec5,Bar,http://tour-pedia.org/api/getPlaceDetails?id=87939,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87939,3317,546,5,,,,4.0,1.0,3.0,5.0,5.0
280,Boul. Périphérique,attraction,90517,48.877473725788,2.4097394943237003,Paris,Corcoran's,509586c2e4b0ad0d95c63c8f,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90517,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90517,377,110,5,,,,4.0,1.0,3.0,5.0,5.0
281,98 rue Oberkampf,attraction,90586,48.865924560531,2.3781477484974,Paris,O'Connells,50b4ff81e4b047f57d9e2075,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90586,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90586,371,227,5,,,,4.0,1.0,3.0,5.0,5.0
282,25 Rue Frédéric Sauton,attraction,83389,48.850441,2.348763,Paris,The Long Hop,4adcda05f964a5209a3221e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83389,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83389,77,30,0,,,,4.0,1.0,3.0,5.0,5.0
283,71 bd Gouvion Saint-Cyr,attraction,83397,48.880062339663,2.2848123623526,Paris,James Joyce Pub,4adcda06f964a520bd3221e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83397,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83397,1620,839,3,,,,4.0,1.0,3.0,5.0,5.0
284,94 rue de Ménilmontant,attraction,83434,48.869172999999996,2.391884,Paris,Le Café des Sports,4adcda07f964a520573321e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83434,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83434,2440,931,10,,,,4.0,1.0,3.0,5.0,5.0
285,33 Rue de Montreuil,attraction,83851,48.850497662889005,2.3864671828427,Paris,Patrick's,4b059828f964a5209bdf22e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83851,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83851,490,276,3,,,,4.0,1.0,3.0,5.0,5.0
286,10 rue de la Montagne Saint-Geneviève,attraction,83856,48.849119,2.3486569999999998,Paris,La Lucha Libre,4b06db70f964a52096f122e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83856,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83856,1500,402,7,,,,4.0,1.0,3.0,5.0,5.0
287,15 rue du Départ,attraction,84727,48.842576452916,2.3238658905029,Paris,The Financier,4b74797bf964a520c2de2de3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84727,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84727,605,412,2,,,,4.0,1.0,3.0,5.0,5.0
288,75 Rue Brancion,attraction,86523,48.831705,2.302979,Paris,Aux Sportifs Réunis,4c1df6478b3aa593ff5b9b5f,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86523,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86523,386,173,1,,,,4.0,1.0,3.0,5.0,5.0
289,1 rue Théophile Roussel,attraction,83358,48.849622701075,2.377436673654,Paris,Le Baron Rouge,4adcda04f964a520393221e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83358,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83358,530,224,0,,,,4.0,1.0,3.0,5.0,5.0
290,33 Cour Saint-Emilion,attraction,83650,48.833142107784006,2.3865222930908,Paris,Chai 33,4adcda12f964a520563621e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83650,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83650,1744,338,3,,,,4.0,1.0,3.0,5.0,5.0
291,11 Boulevard de Reuilly,attraction,83876,48.839141999999995,2.390645,Paris,Les Caves de Reuilly,4b0a8e3af964a520112523e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=83876,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83876,2412,1173,4,,,,4.0,1.0,3.0,5.0,5.0
292,48 rue Baron Le Roy,attraction,84250,48.833971457127,2.3888372236963,Paris,Ecole du vin,4b4e4116f964a52004e726e3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84250,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84250,1493,461,10,,,,4.0,1.0,3.0,5.0,5.0
293,134 Rue Marcadet,attraction,84580,48.891329887076,2.3393797874451,Paris,La Cave Café,4b6a052df964a5203bc22be3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84580,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84580,589,383,3,,,,4.0,1.0,3.0,5.0,5.0
294,22 rue des Dames,attraction,84814,48.884824,2.3246700000000002,Paris,Les Caves Populaires,4b7aec45f964a5204e462fe3,Bar,http://tour-pedia.org/api/getPlaceDetails?id=84814,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=84814,676,331,3,,,,4.0,1.0,3.0,5.0,5.0
295,15-17 rue Joseph de Maistre,attraction,86969,48.886328000000006,2.333431,Paris,Le Vingt Heures Vin,4c7fe01fd34ca14325231480,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86969,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86969,860,504,11,,,,4.0,1.0,3.0,5.0,5.0
296,34 rue de Cîteaux,attraction,87630,48.849752742549,2.3811770388022997,Paris,Le Siffleur de Ballons,4d3b3564fa736ea8a7da1d8a,Bar,http://tour-pedia.org/api/getPlaceDetails?id=87630,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87630,220,44,0,,,,4.0,1.0,3.0,5.0,5.0
297,2 place Léon Deubel,attraction,87966,48.837761332592,2.2594953024212003,Paris,Les Caves Angevines,4d9224669acaa1436240f8f0,Bar,http://tour-pedia.org/api/getPlaceDetails?id=87966,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87966,1218,283,6,,,,4.0,1.0,3.0,5.0,5.0
298,72 rue Boursault,attraction,89072,48.886108081987,2.3178766210655,Paris,L'Ébéniste du Vin,4ea428a1b6347b996880466f,Bar,http://tour-pedia.org/api/getPlaceDetails?id=89072,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89072,1537,1193,26,,,,4.0,1.0,3.0,5.0,5.0
299,15 Rue Du Champs De Mars,attraction,89891,48.856531013976,2.3055142758865,Paris,Bistrot Des Fistons,4fc7d935e4b088f388ece50b,Bar,http://tour-pedia.org/api/getPlaceDetails?id=89891,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=89891,1631,372,5,,,,4.0,1.0,3.0,5.0,5.0
300,2 rue de l'olive,attraction,90551,48.891394685357,2.361802635695,Paris,En Vrac,50a541b2e4b08b4ad0f68420,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90551,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90551,541,237,8,,,,4.0,1.0,3.0,5.0,5.0
301,39 avenue Mozart,attraction,90627,48.855488307838,2.2702172013457997,Paris,Nicolas,50c72b3ee4b014bd5d423767,Bar,http://tour-pedia.org/api/getPlaceDetails?id=90627,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90627,351,254,0,,,,4.0,1.0,3.0,5.0,5.0
302,62 Rue Orfila,attraction,91006,48.866951245136,2.3977192951057003,Paris,La Limite,515efdaa498e27bd73c3554a,Bar,http://tour-pedia.org/api/getPlaceDetails?id=91006,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91006,296,69,4,,,,4.0,1.0,3.0,5.0,5.0
303,"6, av de la Porte de la Chapelle",attraction,86470,48.899512399284,2.3590004047982003,Paris,Les Bowlings Sympas,4c1357e87f7f2d7f08eede68,Bowling,http://tour-pedia.org/api/getPlaceDetails?id=86470,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86470,537,200,1,,,,1.0,5.0,3.0,5.0,5.0
